instances,z_1,z_2,algo_collision,feature_npc1_avg_control_speed,feature_npc1_min_control_speed,feature_npc1_max_control_speed,feature_npc1_std_control_speed,feature_npc2_avg_control_speed,feature_npc2_min_control_speed,feature_npc2_max_control_speed,feature_npc2_std_control_speed,feature_npcs_avg_control_speed,feature_npcs_min_control_speed,feature_npcs_max_control_speed,feature_npcs_std_control_speed,feature_npc_number_lane_changes,feature_npc2_number_lane_changes,feature_ego_avg_speed,feature_ego_min_speed,feature_ego_max_speed,feature_ego_std_speed,feature_npc1_avg_speed,feature_npc1_min_speed,feature_npc1_max_speed,feature_npc1_std_speed,feature_npc2_avg_speed,feature_npc2_min_speed,feature_npc2_max_speed,feature_npc2_std_speed,feature_avg_dist_ego_npc1,feature_min_dist_ego_npc1,feature_max_dist_ego_npc1,feature_std_dist_ego_npc1,feature_avg_dist_ego_npc2,feature_min_dist_ego_npc2,feature_max_dist_ego_npc2,feature_std_dist_ego_npc2,feature_npc_avg_dist,feature_max_npc_dist,feature_min_npc_dist,feature_std_npc_dist,feature_type_npc_max_dist,feature_type_npc_min_dist,feature_op_npc_max_dist,feature_op_npc_min_dist,feature_ctrl_speed_npc_max_dist,feature_ctrl_speed_npc_min_dist,feature_speed_npc_min_dist,feature_speed_npc_max_dist,feature_avg_speed_npcs,feature_max_npc_speed,feature_min_npc_speed,feature_std_npcs_speed,feature_type_npc_max_speed,feature_type_npc_min_speed,feature_op_npc_max_speed,feature_op_npc_min_speed,feature_ctrl_speed_npc_max_speed,feature_ctrl_speed_npc_min_speed,feature_dist_av_npc_max_speed,feature_dist_av_npc_min_speed,feature_time_to_max_speed,feature_time_to_max_dist,feature_source
scenario1905,-2.271373968,0.779931405,0,10.31001663,0.798172638,16.90574654,5.933650676,17.15575142,0.419572324,29.88213843,9.494493914,13.73288403,0.419572324,29.88213843,7.714072295,4,6,7.338296244,0,11.678416,4.372489253,6.958343647,0,16.89669211,4.839438839,10.49717168,0,27.22402148,7.981749029,42.68646505,12.32903673,78.04956872,19.69568708,16.02937745,3.149128099,69.73037641,11.29115055,29.35792125,78.04956872,3.149128099,15.49341882,1,2,1,0,16.90574654,12.90466756,0.419446217,1.662861674,8.727757665,27.22402148,0,6.410593934,2,2,0,1,29.88213843,19.49567801,22.20206752,11.75040225,19.4,24.1,0
scenario1906,-0.456104559,0.769769571,0,16.71586427,0.766699687,29.53482188,8.798475514,13.77143236,1.780929492,25.80288207,7.180910436,15.24364832,0.766699687,29.53482188,7.989692975,6,7,7.335513942,0,11.69335262,4.13004975,7.688737365,0,22.31914453,5.99848409,7.761736747,0,25.47598395,6.812224329,35.64627804,10.37154585,70.0867024,19.19797213,18.36933677,3.212760265,48.7843301,13.21547983,27.0078074,70.0867024,3.212760265,16.20672598,1,2,1,1,15.19793905,9.128612048,0.417840145,6.555514842,7.725237056,25.47598395,0,6.40535421,2,2,0,2,25.80288207,1.780929492,8.582693371,11.75040225,9.8,21.8,0
scenario1907,0.255887906,0.395875205,0,18.49054461,1.690000362,29.69971184,8.359872278,12.81617879,0.60083294,28.296739,9.339727329,15.6533617,0.60083294,29.69971184,8.849799804,6.5,6,7.315450883,0,11.6812265,4.08921849,7.882965916,0,28.12148315,7.238308253,8.120475488,0,28.26924663,8.586424659,26.27107334,3.490068905,61.7856771,18.01748665,11.31618895,3.683809847,29.22208234,6.253549377,18.79363114,61.7856771,3.490068905,12.13551801,1,1,2,1,18.55693197,29.69971184,2.968741624,10.72095003,8.001720702,28.26924663,0,7.912366456,2,2,0,2,28.296739,3.832471339,4.399194182,11.75040225,13.4,15.5,0
scenario1908,-0.133279423,-0.427430192,2,13.75779888,4.915047533,23.56558689,6.776714661,15.71788805,5.138489991,28.07340968,9.407723545,14.73784347,4.915047533,28.07340968,8.092219103,6.5,5,7.220665903,0,11.66453141,4.470989496,7.973234862,0,21.46508527,5.382346429,8.46256004,0,26.80294389,7.554816175,31.28709698,2.32361364,69.96511013,20.46472406,16.49966008,3.190555112,32.94448506,7.971075023,23.89337853,69.96511013,2.32361364,14.21789954,1,1,2,1,5.687503388,22.94579709,3.738428544,5.482552398,8.217897451,26.80294389,0,6.468581302,2,2,0,2,26.99001149,5.63941234,19.22788959,11.75040225,9.9,22.6,0
scenario1909,0.405949137,-1.359827785,0,16.95265878,1.830581009,29.00808233,7.183947063,12.64050609,7.054455305,18.89088468,4.639243098,14.79658243,1.830581009,29.00808233,5.91159508,5,4,7.32688038,0,11.40296758,3.404015882,7.78018579,0,18.79737001,4.805780989,8.342006489,0,18.88309278,4.467111197,16.69479947,6.561317154,27.44505569,4.778657853,8.556161318,2.830505659,17.83022764,4.03830354,12.62548039,27.44505569,2.830505659,4.408480697,1,2,2,0,18.80720723,7.533180973,1.490610517,10.30844264,8.061096139,18.88309278,0,4.636446093,2,2,0,1,7.413320127,12.66587485,16.94922983,11.75040225,18,18.9,0
scenario1910,0.446490186,1.544452548,0,12.84020252,0.673475108,26.46212146,8.19590103,10.85943285,0.637936945,23.17817732,6.402203657,11.84981769,0.637936945,26.46212146,7.299052344,6,5,7.325473098,0,11.69766492,4.358236357,7.791203713,0,23.81112356,6.015954746,7.360912961,0,22.93933925,5.87295117,18.63853493,6.382075019,33.17817176,6.976029103,22.26582383,3.304939261,43.24279522,12.15826884,20.45217938,43.24279522,3.304939261,9.567148972,2,2,0,1,13.08473305,17.21448977,16.36326892,11.19311184,7.576058337,23.81112356,0,5.944452958,1,2,1,1,23.97906629,17.21448977,21.03645014,11.75040225,13.5,18.5,0
scenario1911,0.770651025,0.741007257,0,15.71451597,2.806141055,28.02962161,7.264495656,16.33402166,2.898010746,28.63916647,8.914851868,16.02426881,2.806141055,28.63916647,8.089673762,6,5,7.333390132,0,11.68919871,4.377609335,8.468844353,0,26.60747411,6.856586893,8.294650667,0,26.53030828,8.091464433,11.01982019,2.909848345,24.69917025,6.419478249,32.78450469,3.796492095,70.05326851,21.32795677,21.90216244,70.05326851,2.909848345,13.87371751,2,1,0,1,9.865757108,13.73100422,2.131588934,26.53019152,8.38174751,26.60747411,0,7.474025663,1,2,2,2,27.01309819,20.24251726,11.18426742,11.75040225,7.3,6,0
scenario1912,1.330721637,0.325109373,0,19.41675573,8.501603384,26.85008876,5.2663612,14.52806742,6.635300536,26.02691335,6.422819675,16.97241158,6.635300536,26.85008876,5.844590438,7.5,8,7.331627693,0,11.66746454,4.144793866,8.079019492,0,26.67524713,6.649194041,8.973286985,0,21.06416635,6.726626877,13.68868511,3.019285102,33.1584203,7.569946479,21.49167664,3.714389025,48.53616588,11.33490363,17.59018087,48.53616588,3.019285102,9.452425055,2,1,1,2,8.002223881,19.4705919,18.91205329,21.06408191,8.526153238,26.67524713,0,6.687910459,1,2,1,2,26.85008876,16.70518894,10.53755177,11.75040225,17.9,6,0
scenario1913,0.242347127,0.178931404,0,11.68295532,1.630746104,23.98657346,7.753601593,14.67141064,4.104420694,28.2389957,6.546823979,13.17718298,1.630746104,28.2389957,7.150212786,6,5,7.340629215,0,11.68920031,4.32259763,7.492378367,0,23.98269861,6.894176994,7.52232799,0,28.23761046,6.799031029,32.0296631,7.830176702,63.00740953,18.21221859,12.62216397,2.752516635,39.48320385,10.21516386,22.32591353,63.00740953,2.752516635,14.21369122,1,2,0,0,3.985791896,4.104420694,4.090262515,3.985474557,7.507353178,28.23761046,0,6.846604011,2,2,1,1,28.2389957,15.12026662,11.52328963,11.75040225,20.3,23.3,1
scenario1914,-2.185001301,3.253117459,0,17.21242533,5.115827441,26.18070863,7.616537939,16.82772787,0.394469267,27.9617621,8.044254404,17.0200766,0.394469267,27.9617621,7.830396172,6,6,7.040960132,0,11.97783193,4.471996712,8.307854133,0,26.05275453,7.786361196,9.397032646,0,27.20756042,7.812211974,13.92366754,3.666883047,40.60401907,7.824119342,34.93435575,3.39281326,72.68014136,15.94355925,24.42901165,72.68014136,3.39281326,11.8838393,2,2,0,1,0.394469267,22.40906147,20.10201217,27.20756042,8.85244339,27.20756042,0,7.799286585,2,2,0,1,0.394469267,22.40906147,72.68014136,11.75040225,9,9,1
scenario1915,1.706778186,0.651411913,1,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,6.5,7,7.312329056,0,11.7213718,4.408281183,8.095206051,0,28.12517174,8.164899499,7.587510343,0,21.49594846,6.101734734,26.70764104,2.919994689,69.26032768,23.80848728,38.6858936,6.559079888,76.36870491,25.30914748,32.69676732,76.36870491,2.919994689,24.55881738,2,1,0,1,19.8921674,28.63376568,2.157767584,10.78437999,7.841358197,28.12517174,0,7.133317117,1,2,2,2,28.12486206,6.929932707,19.77900381,11.75040225,22.9,15.6,1
scenario1916,0.142091777,3.501759611,0,17.90652204,2.813992363,26.54351151,6.69021451,10.80472524,0.055522898,29.55350997,11.09583949,14.35562364,0.055522898,29.55350997,8.893026998,5.5,6,7.332173901,0,11.66310879,4.623447003,7.68902177,0,26.53107134,6.949236817,4.03398766,0,26.02782893,7.021785638,12.63297209,6.812571459,38.25179254,7.1880398,65.13569769,11.75040225,113.2324271,35.72360102,38.88433489,113.2324271,6.812571459,21.45582041,2,1,2,2,1.857590278,14.74968745,11.52717115,0,5.861504715,26.53107134,0,6.985511227,1,2,0,2,26.54351151,0.055522898,25.33788714,11.75040225,13.1,30,1
scenario1917,-0.196602414,1.155347999,0,11.68295532,1.630746104,23.98657346,7.753601593,14.67141064,4.104420694,28.2389957,6.546823979,13.17718298,1.630746104,28.2389957,7.150212786,6.5,6,7.353632816,0,11.74353765,4.536412446,7.51012675,0,23.97767711,6.668574406,7.530388483,0,28.23897409,7.121326935,35.95460211,7.857089823,66.39422776,19.68816124,15.03776709,2.757661756,45.11012994,11.9897839,25.4961846,66.39422776,2.757661756,15.83897257,1,2,0,0,3.985791896,4.104420694,3.976744859,3.98500812,7.520257617,28.23897409,0,6.89495067,2,2,1,1,28.2389957,15.12026662,10.22373954,11.75040225,20.6,22.7,1
scenario1918,-1.100883785,0.652615409,0,16.34746603,5.115827441,26.18070863,7.93466215,16.82772787,0.394469267,27.9617621,8.044254404,16.58759695,0.394469267,27.9617621,7.989458277,6,6,7.13470734,0,11.6911195,4.590678625,8.305146803,0,25.9603557,7.812182999,9.397032646,0,27.20756042,7.812211974,12.5677101,3.636194174,38.10831557,7.287495114,31.68324392,3.394193468,69.80932295,15.34569238,22.12547701,69.80932295,3.394193468,11.31659375,2,2,0,1,0.394469267,22.40906147,20.10201217,27.20756042,8.851089724,27.20756042,0,7.812197486,2,2,0,1,0.394469267,22.40906147,69.80932295,11.75040225,9,9,1
scenario1919,0.070164628,3.306888985,0,17.90652204,2.813992363,26.54351151,6.69021451,10.80472524,0.055522898,29.55350997,11.09583949,14.35562364,0.055522898,29.55350997,8.893026998,5.5,6,7.322254149,0,11.73306731,4.454135342,7.713588572,0,26.53948092,6.791552114,4.885094608,0,26.02782893,7.351049868,12.13769488,6.840923666,37.18119428,6.751148371,52.21093814,11.75040225,87.86098033,24.94770572,32.17431651,87.86098033,6.840923666,15.84942704,2,1,2,2,1.857590278,14.74968745,14.32955232,0,6.29934159,26.53948092,0,7.071300991,1,2,0,2,26.54351151,0.055522898,22.70951115,11.75040225,13.2,30,1
scenario1920,1.804637108,0.292451824,1,18.38105725,0.737841308,28.63376568,9.732293464,14.40149954,3.767761324,28.39510172,7.800073041,16.39127839,0.737841308,28.63376568,8.766183253,6.5,7,7.321824082,0,11.64281142,4.417870652,8.105794918,0,28.1253027,8.085858648,7.591956068,0,21.46602871,6.083308,26.78376139,2.978118299,69.41721633,23.93940238,39.11551551,6.4836215,76.18948534,25.53703842,32.94963845,76.18948534,2.978118299,24.7382204,2,1,0,1,19.8921674,28.63376568,2.102112387,10.98216824,7.848875493,28.1253027,0,7.084583324,1,2,2,2,28.12486206,6.929932707,21.48734338,11.75040225,22.8,15.9,1
scenario1921,-0.805407169,-0.415774285,0,18.71593806,5.969527052,28.80054775,7.761582156,16.82772787,0.394469267,27.9617621,8.044254404,17.77183297,0.394469267,28.80054775,7.90291828,6,6,7.001273926,0,11.6499396,4.413198016,8.318850775,0,25.08042227,6.900502313,9.397032646,0,27.20756042,7.812211974,10.61552621,3.216980689,19.09469624,4.08599345,39.65286732,3.480276874,80.95899345,17.84154707,25.13419677,80.95899345,3.216980689,10.96377026,2,1,0,2,0.394469267,26.18070863,21.75066185,27.20756042,8.85794171,27.20756042,0,7.356357143,2,2,0,1,0.394469267,22.40906147,80.95899345,11.75040225,9,9,1
scenario1922,1.580657962,0.91587556,1,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,6.5,7,7.327963787,0,11.7138252,4.499460744,8.202870357,0,28.12532998,7.997079867,7.582636236,0,21.48251786,6.064835221,26.19204166,2.957803126,66.97918851,23.13763529,38.69961527,6.585416604,75.57481205,24.96849717,32.44582847,75.57481205,2.957803126,24.05306623,2,1,0,1,19.8921674,28.63376568,0.067156009,11.55096854,7.892753296,28.12532998,0,7.030957544,1,2,2,2,28.12486206,6.929932707,20.38586012,11.75040225,22.8,15.6,1
scenario1923,1.88614995,0.866682585,1,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,6.5,7,7.310041121,0,11.73460796,4.401692973,8.08721269,0,28.12497653,8.149531449,7.583954275,0,21.37314249,6.168666328,26.48439059,2.951617152,68.83137894,23.71729244,38.04912065,6.54970265,75.95689335,25.19436045,32.26675562,75.95689335,2.951617152,24.45582645,2,1,0,1,19.8921674,28.63376568,2.179147942,11.62069665,7.835583483,28.12497653,0,7.159098888,1,2,2,2,28.12486206,6.929932707,10.30486081,11.75040225,23.3,15.6,1
scenario1924,1.832358538,0.727612114,2,18.38105725,0.737841308,28.63376568,9.732293464,14.40149954,3.767761324,28.39510172,7.800073041,16.39127839,0.737841308,28.63376568,8.766183253,6.5,7,7.319908399,0,11.69754154,4.472421646,8.178374357,0,28.12532998,8.007432955,7.595499781,0,21.43940147,6.048210343,26.83661037,2.89761384,69.16684118,23.93541866,39.13933151,6.556475827,76.14794947,25.71087434,32.98797094,76.14794947,2.89761384,24.8231465,2,1,0,1,19.8921674,28.63376568,0.364764855,11.15691456,7.886937069,28.12532998,0,7.027821649,1,2,2,2,28.12486206,6.929932707,14.50401206,11.75040225,23.1,16,1
scenario1925,1.01625314,1.929266627,0,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,7.5,7,7.335074293,0,11.69358201,4.423659915,7.871184206,0,28.12473807,8.035828035,7.572198824,0,21.48927979,6.108794575,28.58637558,4.614062576,69.67412043,24.26371909,40.16183446,6.623116767,77.41810369,26.18184591,34.37410502,77.41810369,4.614062576,25.2227825,2,1,0,1,19.8921674,28.63376568,0.941857948,11.8865591,7.721691515,28.12473807,0,7.072311305,1,2,2,2,28.12486206,6.929932707,19.35409098,11.75040225,23.5,15.7,1
scenario1926,1.943831966,0.419136969,2,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,6.5,7,7.319135586,0,11.66240892,4.438114418,8.187767373,0,28.12504143,8.06584235,7.571177736,0,21.49412633,6.094746337,26.60620159,2.889915221,68.7696445,23.60709064,38.6999288,6.5011177,76.10610734,25.32717212,32.6530652,76.10610734,2.889915221,24.46713138,2,1,0,1,19.8921674,28.63376568,0.380139894,12.03717968,7.879472555,28.12504143,0,7.080294343,1,2,2,2,28.12486206,6.929932707,14.53382629,11.75040225,23.1,15.7,1
scenario1927,1.608364224,0.597822101,2,18.38105725,0.737841308,28.63376568,9.732293464,14.40149954,3.767761324,28.39510172,7.800073041,16.39127839,0.737841308,28.63376568,8.766183253,5.5,5,7.314356946,0,11.74530508,4.384342858,8.169764064,0,28.12570101,8.167156982,7.73872724,0,21.49783975,6.235185409,26.74892824,2.825963698,69.34406777,23.65533949,37.55965515,3.786642242,76.68861702,25.80484682,32.15429169,76.68861702,2.825963698,24.73009316,2,1,0,1,19.8921674,28.63376568,0.949946327,12.0371914,7.954245652,28.12570101,0,7.201171196,1,2,2,2,28.12486206,6.929932707,22.70119034,11.75040225,22.8,15.7,1
scenario1928,1.181859038,1.196592614,0,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,5.5,5,7.330262617,0,11.66662707,4.450898908,7.834597576,0,28.1251065,7.666712194,8.394520011,0,19.89048972,6.087222358,27.71277213,5.485002685,68.79153341,23.5556817,28.58527669,3.392832379,62.70582693,20.88908974,28.14902441,68.79153341,3.392832379,22.22238572,1,2,2,0,24.51134054,21.50001747,6.287220491,10.86092239,8.114558793,28.1251065,0,6.876967276,1,2,2,2,28.12486206,6.929932707,17.74982137,11.75040225,23,15.7,1
scenario1929,1.12945716,2.461288125,0,18.38105725,0.737841308,28.63376568,9.732293464,14.40149954,3.767761324,28.39510172,7.800073041,16.39127839,0.737841308,28.63376568,8.766183253,6.5,7,7.336399917,0,11.70914049,4.274402295,7.784044186,0,28.12442663,7.737313599,7.312924117,0,21.45056101,5.903724939,26.27473769,5.865003715,63.07851148,21.3637355,38.6575306,8.519915082,72.06491699,22.49876338,32.46613415,72.06491699,5.865003715,21.93124944,2,1,0,0,19.8921674,0.737841308,16.90213105,10.78393489,7.548484152,28.12442663,0,6.820519269,1,2,1,2,28.12486206,6.929932707,9.460159616,11.75040225,23.6,15.6,1
scenario1930,1.762127079,1.000716227,2,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,6.5,7,7.318421402,0,11.7521326,4.446310642,8.185545937,0,28.12569956,8.080650686,7.56877092,0,21.4945841,6.121619852,26.82255545,2.875785304,69.23585787,23.81670589,38.78509323,6.44326727,76.73701274,25.52702801,32.80382434,76.73701274,2.875785304,24.67186695,2,1,0,1,19.8921674,28.63376568,0.387936519,11.88641692,7.877158428,28.12569956,0,7.101135269,1,2,2,2,28.12486206,6.929932707,12.74479878,11.75040225,23.2,15.7,1
scenario1931,1.555648278,0.533511212,2,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,5.5,5,7.315195088,0,11.72230181,4.354772001,8.437814732,0,28.12526346,8.074308474,7.86038691,0,21.49946988,6.25164552,26.59370796,2.988888028,69.08466757,23.39414686,36.76138459,3.635539547,75.96684107,25.95936524,31.67754628,75.96684107,2.988888028,24.67675605,2,1,0,1,19.8921674,28.63376568,4.871388662,10.55761162,8.149100821,28.12526346,0,7.162976997,1,2,2,2,28.12486206,6.929932707,22.29018296,11.75040225,22.8,15.5,1
scenario1932,1.700012839,0.858691524,1,18.38105725,0.737841308,28.63376568,9.732293464,14.40149954,3.767761324,28.39510172,7.800073041,16.39127839,0.737841308,28.63376568,8.766183253,6.5,7,7.322794543,0,11.69508207,4.461034474,8.100493015,0,28.12567394,8.054196687,7.618069562,0,21.47884124,6.071493209,26.59670397,3.081753606,68.60569039,23.79405924,39.33347266,6.525827789,76.29272297,25.52170073,32.96508832,76.29272297,3.081753606,24.65787999,2,1,1,1,18.21675313,28.63376568,3.084257263,8.623092346,7.859281289,28.12567394,0,7.062844948,1,2,2,2,28.12486206,6.929932707,16.03256229,11.75040225,23,19,1
scenario1933,1.173884259,0.432854336,0,18.38105725,0.737841308,28.63376568,9.732293464,15.80351267,3.767761324,28.39510172,7.409374345,17.09228496,0.737841308,28.63376568,8.570833904,5.5,5,7.319278522,0,11.68851083,4.344739113,8.520336376,0,28.12526346,8.031112235,9.691373143,0,19.99354497,6.71018718,27.3787426,3.70875294,70.29241481,23.72493142,13.72392753,3.056493055,46.69843515,8.544058952,20.55133506,70.29241481,3.056493055,16.13449519,1,2,2,1,24.51134054,6.740488688,3.767999486,12.55886947,9.10585476,28.12526346,0,7.370649707,1,2,2,2,28.12486206,6.929932707,18.5081311,11.75040225,23,15.9,1
scenario1934,1.885658915,0.90033545,1,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,6,6,7.311658463,0,11.6991975,4.408309165,8.113801386,0,28.12550038,8.092552065,8.327554719,0,21.49619915,5.795192602,26.91654342,3.169319709,69.59387307,23.82397856,38.6705629,3.617785665,76.40721005,25.79202363,32.79355316,76.40721005,3.169319709,24.80800109,2,1,0,1,19.8921674,28.63376568,4.633100075,11.10742645,8.220678053,28.12550038,0,6.943872333,1,2,2,2,28.12486206,6.929932707,9.387390121,11.75040225,23.3,15.6,1
scenario1935,1.713990432,0.970609388,1,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,5.5,5,7.335586645,0,11.72848513,4.464197721,8.196552298,0,28.12547356,7.928243142,7.80284732,0,21.49557412,6.122855983,26.24227005,2.961065319,66.50687899,23.29373626,38.24645324,3.913226644,75.5808778,25.7272703,32.24436164,75.5808778,2.961065319,24.51050328,2,1,0,1,19.8921674,28.63376568,0.430687261,10.62007938,7.999699809,28.12547356,0,7.025549562,1,2,2,2,28.12486206,6.929932707,13.13753562,11.75040225,23.1,15.6,1
scenario1936,1.456541905,1.28732634,0,18.56941741,0.737841308,28.63376568,9.713247437,14.40149954,3.767761324,28.39510172,7.800073041,16.48545847,0.737841308,28.63376568,8.756660239,5,5,7.331023274,0,11.64953987,4.501103815,8.651211153,0,28.1250798,7.716207099,7.817757552,0,21.49279955,6.009778452,27.48598183,3.750270151,68.02098717,22.9643225,38.64908507,3.620584693,76.8841105,26.10891878,33.06753345,76.8841105,3.620584693,24.53662064,2,2,0,0,19.8921674,28.39510172,3.792567954,10.94659349,8.234484352,28.1250798,0,6.862992775,1,2,2,2,28.12486206,6.929932707,12.69483686,11.75040225,23.1,15.6,1
scenario1937,1.764950899,0.584821534,2,18.56941741,0.737841308,28.63376568,9.713247437,13.60871053,3.767761324,21.50001747,6.656562267,16.08906397,0.737841308,28.63376568,8.184904852,5.5,5,7.324477392,0,11.69912695,4.450610367,8.165693605,0,28.12525771,8.090442261,7.749365164,0,21.49822569,6.137714037,26.56570912,2.862146119,68.61210099,23.61316673,37.95330115,4.163852202,75.30743714,25.75379081,32.25950514,75.30743714,2.862146119,24.68347877,2,1,0,1,19.8921674,28.63376568,0.751552289,11.24724908,7.957529385,28.12525771,0,7.114078149,1,2,2,2,28.12486206,6.929932707,17.49301737,11.75040225,23,15.9,1
scenario1938,1.6272985,0.306610974,2,18.56941741,0.737841308,28.63376568,9.713247437,15.29271903,3.767761324,28.39510172,7.371180686,16.93106822,0.737841308,28.63376568,8.542214061,5.5,5,7.323350896,0,11.66646441,4.434998657,8.172811779,0,28.12543432,8.056878169,7.748388589,0,21.49815426,6.578339245,26.74908068,2.882418415,68.99906498,23.78056598,37.40075084,3.873929201,76.10147856,25.7371353,32.07491576,76.10147856,2.882418415,24.75885064,2,1,0,1,19.8921674,28.63376568,0.863093276,11.18463561,7.960600184,28.12543432,0,7.317608707,1,2,2,2,28.12486206,6.929932707,21.9871876,11.75040225,22.8,16,1
scenario1939,0.690363029,2.013309679,0,17.09308682,0.737841308,28.63376568,9.819300286,14.40149954,3.767761324,28.39510172,7.800073041,15.74729318,0.737841308,28.63376568,8.809686663,6,6,7.338897809,0,11.71168451,4.430117392,7.852348249,0,28.1252123,7.981835042,7.512677143,0,21.5008831,6.144382949,33.63882134,4.723977627,84.36364385,29.5934258,45.92332172,7.387961785,93.07673003,31.21275028,39.78107153,93.07673003,4.723977627,30.40308804,2,1,1,1,18.21675313,28.63376568,0,9.515220258,7.682512696,28.1252123,0,7.063108995,1,2,2,2,28.12486206,6.929932707,33.2636344,11.75040225,23.6,18.8,1
